nohup: ignoring input
Java HotSpot(TM) 64-Bit Server VM warning: Using incremental CMS is deprecated and will likely be removed in a future release
SLF4J: Class path contains multiple SLF4J bindings.
SLF4J: Found binding in [jar:file:/opt/beh/core/hbase/lib/slf4j-log4j12-1.7.5.jar!/org/slf4j/impl/StaticLoggerBinder.class]
SLF4J: Found binding in [jar:file:/opt/beh/core/hadoop/share/hadoop/common/lib/slf4j-log4j12-1.7.5.jar!/org/slf4j/impl/StaticLoggerBinder.class]
SLF4J: See http://www.slf4j.org/codes.html#multiple_bindings for an explanation.
SLF4J: Actual binding is of type [org.slf4j.impl.Log4jLoggerFactory]
-- -- -*******************************************************************************************************************-- -- -
app日活	pt_days	App	uv	uv-剔除流量卡
联通全量Top200App	驾校一点通	4787094	281402878	4.615249724243E12
联通全量Top200App	多米音乐	1165	40750	8.82964853E8
联通全量Top200App	有缘网	37114	1535503	3.0850294974E10
联通全量Top200App	青岛公交查询	187097	62380705	1.107823213751E12
联通全量Top200App	家长通	114106	4343823	1.1154283686E10
联通全量Top200App	馨月馆	192	1369	1.0363989E7
联通全量Top200App	NIKE SNKRS	9562	42786	8.0521059E7
联通全量Top200App	图吧导航	204730	11272736	2.3041060402E10
联通全量Top200App	家核优居	103394	314726	6.208822784E9
联通全量Top200App	玖富万卡	3946790	211716779	1.392055867654E12
联通全量Top200App	澳际留学	4350	17597	6.1564125E7
联通全量Top200App	白菜二手车	2737252	16715830	2.31671451914E11
联通全量Top200App	中邮钱包	3113428	87452225	8.53374564486E11
联通全量Top200App	汇丰银行	36013	1213960	8.873637006E9
联通全量Top200App	拍拍贷财富	216830	2479737	6.346401993E9
联通全量Top200App	考研公共课题库	1469	26429	4.3528808E7
联通全量Top200App	Volvo On Call	33491	2428170	2.0544958644E10
联通全量Top200App	下厨房	1070762	3668787	1.926691483E10
联通全量Top200App	约会吧	359502	40021689	5.11783209533E11
联通全量Top200App	车猫二手车	211	2983	5.8839461E7
联通全量Top200App	腾讯微视	9581580	145815695	2.192098315787E12
联通全量Top200App	58速运	112709	502685	2.225147632E9
联通全量Top200App	QQ	220614902	695710724929	3.4354270385747584E16
联通全量Top200App	一创智富通	1241	4669	8.962706E7
联通全量Top200App	完美校园	341845	7920736	3.9765752742E10
联通全量Top200App	小红书	46366381	4994173013	1.43890225099741E14
联通全量Top200App	每日英语听力	581278	69942251	1.055984739669E12
联通全量Top200App	网银通	5898	610067	8.08831771E8
联通全量Top200App	考拉云商	12243	608148	1.967451723E9
联通全量Top200App	趣生财钱包	11460	230052	8.472378164E9
联通全量Top200App	传奇来了	200	4026	1.06982077E8
联通全量Top200App	哇屋装修	21	67	135505.0
联通全量Top200App	小站雅思	47331	1425329	2.562424584E9
联通全量Top200App	雅思哥	50127	3713802	1.09207289479E11
联通全量Top200App	麦乐购	177	908	484814.0
联通全量Top200App	BITCOIN	70	1779	2332076.0
联通全量Top200App	云财经	7678	900150	6.135513229E9
联通全量Top200App	省呗	438483	40734559	3.75161189686E11
联通全量Top200App	饿了么商家版	8380648	1836778306	1.093950466485E12
联通全量Top200App	1号店	116390	1756932	5.487612414E9
联通全量Top200App	360手机卫士	38107161	5014315288	1.0902583646248E14
联通全量Top200App	亲子活动	29	163	210732.0
联通全量Top200App	浙商汇金谷	79	7075	280960.0
联通全量Top200App	考研派	23	109	272924.0
联通全量Top200App	链家网link系统	608914	82673091	1.73282529347E11
联通全量Top200App	51offer	2899	79087	1.67380161E8
联通全量Top200App	LBE安全大师	103666	5281215	1.35676778975E11
联通全量Top200App	孩子王孕婴童商城	1451073	31769492	3.43216123695E11
联通全量Top200App	阿姨一点通	200234	1726699	3.9818903856E10
联通全量Top200App	佣金宝	69322	5242737	1.06798137993E11
联通全量Top200App	唯品会	32976607	3261387697	4.8423588133116E13
联通全量Top200App	美人相机	719741	67904396	1.466356770035E12
联通全量Top200App	聚pos	1878	108946	3.23495526E8
联通全量Top200App	大公鸡七星彩	73161	8624157	1.10674906504E11
联通全量Top200App	超级星饭团	300660	29254838	4.00284800403E11
联通全量Top200App	BITTORRENT	2812	707184	6.28383929E9
联通全量Top200App	云奇付	1405	60647	8.80473245E8
联通全量Top200App	非小号	4206	347827	2.280731563E9
联通全量Top200App	大麦	1165938	14552598	4.5468861734E10
联通全量Top200App	宗易汇	22363	1288009	3.55030798E9
联通全量Top200App	微贷款	417989	5226318	9.1072828782E10
联通全量Top200App	猎豹安全大师	167832	5509790	1.57402909018E11
联通全量Top200App	护眼宝	51684	7925226	3.62653704659E11
联通全量Top200App	智慧昆山	8703	110422	5.86238457E8
联通全量Top200App	贵金属期货	393	3349	5279694.0
联通全量Top200App	OPPO软件商店	84385239	35214231892	1.057258061478656E15
联通全量Top200App	百度手机卫士	154120245	21208993446	4.25675884829674E14
联通全量Top200App	讯飞输入法	53339644	10962845008	7.9851443720892E13
联通全量Top200App	QQ音乐	58810112	30110820512	7.23485030989327E14
联通全量Top200App	小米桌面	23340033	1727358495	2.6487123394789E13
联通全量Top200App	玩图	153334	11767092	4.2214667587E10
联通全量Top200App	百合婚恋	167316	65617937	4.17828227658E11
联通全量Top200App	Booking酒店预订	617088	44460331	4.8009013777E11
联通全量Top200App	TutorABC英语	24204	700425	4.857829241E9
联通全量Top200App	保时捷M2M	1215	30348	1.54026309E8
联通全量Top200App	大众点评	78593719	23256097843	2.45801296649465E14
联通全量Top200App	贷上钱	149577	854815	2.7290237897E10
联通全量Top200App	麦当劳	488800	7234416	1.39171631802E11
联通全量Top200App	杭州银行企业版	4113	32140	3.41358665E8
联通全量Top200App	酷家乐设计师	593341	16302028	4.40016592286E11
联通全量Top200App	周末去哪儿	35903	320158	5.962659537E9
联通全量Top200App	新时代信托	82	3888	4.6810706E7
联通全量Top200App	跟屁虫	1202	1583918	7.73215519E8
联通全量Top200App	国美易卡	198208	3444583	1.6440402386E10
联通全量Top200App	好孕妈	664778	48105568	1.1812073331E11
联通全量Top200App	穿衣搭配	3471600	1432513655	4.472860364478E13
联通全量Top200App	新华字典	6786846	52741106	2.181358860356E12
联通全量Top200App	优居客	660	18454	5.5050896E7
联通全量Top200App	日语翻译官	4289	28518	6.4878945E7
联通全量Top200App	考研高手	2032	38827	6.03062445E8
联通全量Top200App	金罗盘	4625375	63496026	3.4793038277E10
联通全量Top200App	中英网	4	18	95644.0
联通全量Top200App	疯狂造人	132569	9503955	8.9455558557E10
联通全量Top200App	美芽	2102	32390	1.022700428E9
联通全量Top200App	我查查	626888	31959732	4.50547899595E11
联通全量Top200App	典典养车	3096	60768	1.1354316E9
联通全量Top200App	助美	46	1002	2180998.0
联通全量Top200App	彩客彩票	76001	21529811	6.5820000735E10
联通全量Top200App	美团骑手	318542	2152747	2.9202094154E10
联通全量Top200App	鑫圣投资	9387	587953	1.565580162E10
联通全量Top200App	爱建信托	203	5365	7.0555963E7
联通全量Top200App	考研英语词星	3566011	190244375	2.559641675186E12
联通全量Top200App	现金宝	33962	7921467	2.9515699187E10
联通全量Top200App	K歌达人	6883	3150470	1.1266259418E10
联通全量Top200App	VANCL	23969	745993	6.312426162E9
联通全量Top200App	QQ阅读	10190032	930233580	2.6651647243699E13
联通全量Top200App	优品股票通	17587	162876	2.381434061E9
联通全量Top200App	民族证券专业版	12508	198102	1.445285278E9
联通全量Top200App	金山词霸	1570774	284234581	3.952307301181E12
联通全量Top200App	小黑鱼	146610	7846361	3.3268785502E11
联通全量Top200App	互动作业	12956	280776	3.84839392E8
联通全量Top200App	维信现贷	341767	34959079	6.793523032303E12
联通全量Top200App	阿里卖家	65980199	2038184347	5.5073870213549E13
联通全量Top200App	LinkedIN领英	199346	1618210	1.0836576594E10
联通全量Top200App	AUTUMN	3	1382	3523994.0
联通全量Top200App	逸富国际	180	2882	9846674.0
联通全量Top200App	邦邦社区	41	237	251840.0
联通全量Top200App	银收宝	22694	105002	1.41338484E8
联通全量Top200App	ChinaNews	1244	29033	1.09675228E8
联通全量Top200App	交管12123	6054328	468667767	1.3318061728725E13
联通全量Top200App	恒信贵金属	2104	14095	4.35213505E8
联通全量Top200App	柚子街	3871666	29511505	6.5187813504E11
联通全量Top200App	好易借	23906	320542	8.845727673E9
联通全量Top200App	阳光银行	1344409	154090958	9.83042744343E11
联通全量Top200App	智行火车票	1035785	5068946	6.741995316E9
联通全量Top200App	e宝账	872773	77434387	4.982169296013E12
联通全量Top200App	芒果TV	9301040	304758001	6.345206780913E12
联通全量Top200App	超级视频	10896	159697	1.795756861E9
联通全量Top200App	铁友火车票	1381002	12097565	3.54311206202E11
联通全量Top200App	懒人英语	650	43123	1.601089416E9
联通全量Top200App	氧气听书	160913	47241721	1.161097772564E12
联通全量Top200App	爱钱进	11	155	3677.0
联通全量Top200App	同城夜约	645	8267	1.60229265E8
联通全量Top200App	涨8股票配资/涨8股票开户	1118	39952	2.43036454E8
联通全量Top200App	Mars	2	22	46669.0
联通全量Top200App	中华万年历	13720015	361120704	1.2021958962205E13
联通全量Top200App	百词斩	1636080	638890350	6.349682290467E12
联通全量Top200App	中粮我买网	124510	16265695	1.02088887857E11
联通全量Top200App	附近约爱	226485	26868211	3.1237031391E11
联通全量Top200App	CHERRY	5963	704879	2.096223655E9
联通全量Top200App	优信分期购车	959140	20995966	4.52910098042E11
联通全量Top200App	邮储银行	6434295	310812954	4.65345359785E12
联通全量Top200App	美悦钢琴	372	20395	1.24232566E8
联通全量Top200App	东方购物	28549	3292425	3.198028846E9
联通全量Top200App	乐刷收款宝	469880	1573504	5.0126015952E10
联通全量Top200App	和聚汇	132872	3952935	2.9658759287E10
联通全量Top200App	搜狐购房助手	19180	41526	2.46802448E8
联通全量Top200App	华数TV	1121505	11394889	1.20691416836E11
联通全量Top200App	口袋题库考研	3011	233925	2.819640852E9
联通全量Top200App	大眼睛陪练	35	161	2913449.0
联通全量Top200App	手机微pos	5523	101223	4.857524812E9
联通全量Top200App	熊猫钢琴陪练	3285	200592	1.64184831E9
联通全量Top200App	手机新商盟	943	27705	1.71801356E8
联通全量Top200App	搜狐汽车	18665851	1498247618	5.414434544632E13
联通全量Top200App	华安基金	1484	114706	2.174243944E9
联通全量Top200App	快闪卡贷	1425	7143	6.9649377E7
联通全量Top200App	妙健康	37952	1705448	4.3043015974E10
联通全量Top200App	民生银行	2146422	52444307	5.68847593281E11
联通全量Top200App	途家	454926	54031452	6.57980632106E11
联通全量Top200App	和讯基金	9206	288935	5.923211042E9
联通全量Top200App	拼立得	1386404	13044481	4.04974326251E11
联通全量Top200App	智慧树	685109	65689178	6.92499832852E11
联通全量Top200App	闪电宝	368993	15509447	1.69057586369E11
联通全量Top200App	趣陪练	12	150	1341971.0
联通全量Top200App	HRT Payment 融e支付	330968	6098536	1.3025127611E10
联通全量Top200App	51取现宝信用刷卡	151	9665	7.8000788E7
联通全量Top200App	亲子共成长	14	42	127362.0
联通全量Top200App	嗨学课堂	164194	19346946	2.74088019393E11
联通全量Top200App	盛世收藏	752	12660	4.199693E7
联通全量Top200App	钱宝	4914	46812	5.23206428E8
联通全量Top200App	别墅装修案例	9023	462743	2.5198131107E10
联通全量Top200App	财经中国	29452	180118	2.88626028E9
联通全量Top200App	买车达人	952	113879	2.79720108E8
联通全量Top200App	中国平安	416	2242	1.3576371E7
联通全量Top200App	小米贷款	9063295	192749139	2.574297799448E12
联通全量Top200App	辣妈帮	72724	1403299	2.852050208E9
联通全量Top200App	MBA·百科大师	114	3330	4.2659775E7
联通全量Top200App	容易贷	2	5	545701.0
联通全量Top200App	明良海外	183	2667	3.1130991E7
联通全量Top200App	留学Esay姐	180	2676	423486.0
联通全量Top200App	股吧	1822813	336450106	6.024873979356E12
联通全量Top200App	微信	233018764	3110460790540	4.2093826956569024E16
联通全量Top200App	优酷视频	88777170	23308493824	2.46604599023815E14
联通全量Top200App	微米浏览器	188649	9567200	4.73144854465E11
联通全量Top200App	美柚经期助手	5827352	279843560	5.382614852395E12
联通全量Top200App	Girls	1064	55986	1.80726333E8
联通全量Top200App	婚礼纪	322236	28232184	6.4880309737E11
联通全量Top200App	梦婚礼	1149	28705	3.96120996E8
联通全量Top200App	WPS Office	4772896	84816194	2.9295195829E11
联通全量Top200App	哔哩哔哩动画	28845590	25076215216	3.14474589717289E14
联通全量Top200App	教育人人通	197	2154	4261185.0
联通全量Top200App	杉德久付	24232	2906065	2.833798598E9
联通全量Top200App	考研政治题库	14506740	40009028	2.1107517099E10
联通全量Top200App	BOSS直聘	581190	23273449	3.47796218115E11
联通全量Top200App	有利网理财	304177	4287188	4.1535405752E10
联通全量Top200App	穷游	160184	12532799	8.1168605903E10
联通全量Top200App	iTrust	369	14491	6854409.0
联通全量Top200App	中国天气通	257419	136431826	2.03346023515E11
联通全量Top200App	薄荷	2382171	36594396	3.18874736797E11
联通全量Top200App	文都网校	5148	124866	9.01120208E8
联通全量Top200App	达达骑士版	7783505	277925891	7.328306072974E12
联通全量Top200App	挖财股神	1816920	34412876	2.74455651763E11
联通全量Top200App	王者营地	4627309	325074817	2.642360430742E12
联通全量Top200App	美颜相机	47674256	11978116426	2.86795089344099E14
联通全量Top200App	OTBHome	382	16660	1.08163066E8
联通全量Top200App	尚品网	13711	460480	2.951510092E9
联通全量Top200App	优顾理财	13559	22728746	4.9609526509E10
联通全量Top200App	铁血军事	3819597	527994635	2.507517843546E12
联通全量Top200App	股票雷达	4969	508149	1.2032126133E10
联通全量Top200App	我主良缘	65427	5118966	7.9543424799E10
联通全量Top200App	日本村日语	1077	2857	8215191.0
联通全量Top200App	会计移动课堂	33606	4122349	1.8675756357E10
联通全量Top200App	超级阿姨	7249	1179833	1.8790662261E10
联通全量Top200App	你好银行	500210	1848033	7.572946517E9
联通全量Top200App	家长帮	250478	6739340	9.9568667465E10
联通全量Top200App	中公教育	472938	9295326	1.57601169456E11
联通全量Top200App	嘟嘟留学	12	372	101693.0
联通全量Top200App	乐动力	88822	2068946	1.794288148E10
联通全量Top200App	富友收件宝	86083	3591722	4.0291486718E10
联通全量Top200App	暴风体育	878074	24565757	3.3261386076E11
联通全量Top200App	深圳烟草零售户版	373905	4982347	8.4002631846E10
联通全量Top200App	天天动听	3732	219805	2.89029643E8
联通全量Top200App	美团外卖商家版	38443149	177216423	1.039531040308E12
联通全量Top200App	工银融e联	14883378	499971608	7.983113938988E12
联通全量Top200App	汇借钱	1	2	87.0
联通全量Top200App	铁路12306	6321189	44461608	2.11377170318E11
联通全量Top200App	巨量引擎	4276484	75495935	2.555158941798E12
联通全量Top200App	买车宝典	112	5618	1.3152095E8
联通全量Top200App	民生证券	117419	12142134	7.8269265197E10
联通全量Top200App	出国翻译官	151206	7749410	7.4897959712E10
联通全量Top200App	美借	5678926	181643486	3.067797775065E12
联通全量Top200App	get-运动装备潮流社区	376	1208	2503543.0
联通全量Top200App	美团打车	2662	23148	1.06074627E8
联通全量Top200App	马上金融	328270	4166759	5.2728525222E10
联通全量Top200App	小猪短租	338867	12434857	2.39349013954E11
联通全量Top200App	长牛策略	71	2889	6.0325319E7
联通全量Top200App	一直播	2340969	214717872	2.515606572436E12
联通全量Top200App	掌中投	138030	31093020	3.19598498557E11
联通全量Top200App	点刷mpos	161277	5531293	4.17491623088E11
联通全量Top200App	爱豆	298368	42755465	5.28103865425E11
联通全量Top200App	华为商城	9971324	214851206	4.364640679477E12
联通全量Top200App	考研泉题库	50	1535	2564115.0
联通全量Top200App	酷音铃声	23646987	1225511940	1.4602264578962E13
联通全量Top200App	零用钱	955654	49566631	2.56974624836E11
联通全量Top200App	TED	190233	2964451	6.6951583613E10
联通全量Top200App	到喜啦/到喜啦结婚	93552	992938	1.741483205E10
联通全量Top200App	知乎	34466815	7388396889	3.01038610162358E14
联通全量Top200App	搜房帮	156065	74175782	1.89838702094E11
联通全量Top200App	51人品贷	4546590	352032356	4.533158569806E12
联通全量Top200App	Garmin	18741	136078	8.946514E7
联通全量Top200App	装修体验馆	3778252	12185387	2.68088979277E11
联通全量Top200App	触宝电话	44451071	15512530814	4.70920533174333E14
联通全量Top200App	腕表之家	446234	5330349	8.0287565006E10
联通全量Top200App	掌上电力	654493	70977988	6.79092586304E11
联通全量Top200App	银天下	464	9175	1.08984499E8
联通全量Top200App	付呗	181780	7323781	1.72786139379E11
联通全量Top200App	和讯贵金属	20540	1196941	1.3878425912E10
联通全量Top200App	亲亲小贷	773	3571	5039685.0
联通全量Top200App	彩票365	2908	196868	4.92225193E8
联通全量Top200App	自考真题库	1598139	34410489	5.13782216213E11
联通全量Top200App	粤财信托	15	3216	8548560.0
联通全量Top200App	精华e学堂	5493	144246	6.3998434E7
联通全量Top200App	UP	27927	4752508	7.0875523984E10
联通全量Top200App	央音在线	4799	133688	1.316565093E9
联通全量Top200App	微锁屏	591938	19871733	5.17198627911E11
联通全量Top200App	美寸减肥	26982	1258923	4.84232153E10
联通全量Top200App	有信	164003	8372427	5.8380004762E10
联通全量Top200App	衣二三	122437837	15550643979	2.45134873695436E14
联通全量Top200App	微话	14229	162895	2.3651541E8
联通全量Top200App	知音轶琴房	4	10	4434.0
联通全量Top200App	美团外卖	5797643	287690868	1.271091640292E12
联通全量Top200App	360天气	340683	60741914	5.48471414533E11
联通全量Top200App	积木盒子	10648	2328711	1.4554302214E10
联通全量Top200App	米家	6657093	264927389	4.980213305543E12
联通全量Top200App	中航面签双录	52	2241	2.1766627E7
联通全量Top200App	哈啰出行	4424050	84301427	1.199953668183E12
联通全量Top200App	二手车之家	5189814	79746793	1.026729704071E12
联通全量Top200App	蜜匠婚礼	95800	951016	1.0136018647E10
联通全量Top200App	秀吧直播	442	7650	7.399068E7
联通全量Top200App	金荣中国	143	36197	3.76921E7
联通全量Top200App	快乐斑马	298	1058	8807261.0
联通全量Top200App	申万期货	3931	962029	1.4239567984E10
联通全量Top200App	菜鸟包裹侠	140496127	4969094096	2.045095045531E12
联通全量Top200App	衫付通	3234	398798	4.58020684E8
联通全量Top200App	迈科期货	63	2855	2.4005237E7
联通全量Top200App	马蜂窝旅游	10742596	580915836	1.6739269777136E13
联通全量Top200App	360免费电话	62444	542877	6.361538939E9
联通全量Top200App	净网大师	174125	2412865	6.6858689645E10
联通全量Top200App	章鱼输入法	20800	21854267	2.45200332585E11
联通全量Top200App	华龙点金	8835	6447266	2.1881438191E10
联通全量Top200App	恒信环球投资	28683	4549014	2.7504598674E10
联通全量Top200App	掌富通	3187	11476	2.1541898E8
联通全量Top200App	期货策略通	4940898	125797495	4.547248653822E12
联通全量Top200App	playboy	50	337	2389650.0
联通全量Top200App	网商银行	16059148	528853458	3.101189269412E12
联通全量Top200App	腾讯地图	10100233	480838198	2.813407612312E12
联通全量Top200App	贷款王	10926	129300	2.32455367E8
联通全量Top200App	查悦社保	235851	7472326	1.03635212329E11
联通全量Top200App	融360	594893	40266694	8.52326418614E11
联通全量Top200App	自考友	50	2422	1.2774726E7
联通全量Top200App	富途牛牛	7644	126795	5.361786842E9
联通全量Top200App	顺顺留学	2582	42855	5.41557124E8
联通全量Top200App	51公积金管家	192557	1886581	2.7464611228E10
联通全量Top200App	QQ空间	56111504	3505262656	2.932718434082E13
联通全量Top200App	雅昌拍卖图录	12935	980282	8.064688066E9
联通全量Top200App	开眼	193243	19176158	3.47165886204E11
联通全量Top200App	集金号	94	1707	688042.0
联通全量Top200App	布丁小贷	1864	86816	5.69436759E8
联通全量Top200App	窝牛	20868	1233223	6.398042904E9
联通全量Top200App	红周刊	3204	65636	8.68196204E8
联通全量Top200App	麦芽贷	503	9823	5.568471E7
联通全量Top200App	家装网	1432	75474	7.26215808E8
联通全量Top200App	My0511	20424	441170	2.277894446E9
联通全量Top200App	初级会计职称随身学	38996	842815	1.9249277975E10
联通全量Top200App	闪电降价	130174	76816483	8.64828687678E11
联通全量Top200App	秒拍	31925504	1890695815	2.6536726707386E13
联通全量Top200App	网贷之家	75710	1053233	2.9163698215E10
联通全量Top200App	51Talk青少儿英语	76867	9796229	1.37862815967E11
联通全量Top200App	GRAILED	2216	15969	8.9987905E7
联通全量Top200App	MM商场	844176	41668917	8.22618821203E11
联通全量Top200App	沙巴克传奇	2902	347072	6.884487883E9
联通全量Top200App	书旗小说	1853566	651679555	2.574076526488E12
联通全量Top200App	去哪儿旅行	9382345	1594680497	4.9060661296308E13
联通全量Top200App	学霸君	241955	3637642	4.5219005783E10
联通全量Top200App	Strava	232	729	4103398.0
联通全量Top200App	Airbnb	600135	5388398	1.1470185564E11
联通全量Top200App	快递员	567180	299584133	4.436597427104E12
联通全量Top200App	西部证券信天游	36959	1029626	4.824136216E9
联通全量Top200App	跳跳	44733	355859	1.119279527E10
联通全量Top200App	原油宝	1	1	714.0
联通全量Top200App	水滴保险商城	212691	863566	5.107345222E9
联通全量Top200App	腾讯动漫	42554543	2909676031	4.6545786071808E13
联通全量Top200App	苏宁易购	53060478	5295856143	5.8446136898574E13
联通全量Top200App	雪球	407408	344623683	5.840428734327E12
联通全量Top200App	魔力高清影视	8187	316622	1.081296518E9
联通全量Top200App	抢工长装修	737565	6631585	1.25069914018E11
联通全量Top200App	拉卡拉收款宝	495628	45280371	1.67188142961E11
联通全量Top200App	白领贷	3440	14774	3165724.0
联通全量Top200App	QQ彩票	2032	109243	5.269365E7
联通全量Top200App	手机百度	77037473	17793440407	3.62262313566504E14
联通全量Top200App	中央纪委网站	15912	624613	1.5676940002E10
联通全量Top200App	医账通	3187	44179	8.5987806E7
联通全量Top200App	美篇	1201674	57878475	1.327045708182E12
联通全量Top200App	Fitbit	29553	5267706	6.8523404851E10
联通全量Top200App	掌上链家	130	4271	1.0143019E7
联通全量Top200App	维信卡卡贷	823835	21491044	2.78102999982E11
联通全量Top200App	读秒钱包	88	3842	1.7002103E7
联通全量Top200App	nice	1403930	1731705144	2.3434728940532E13
联通全量Top200App	卡车之家	121293	2258554	4.7097904445E10
联通全量Top200App	唱吧	2238143	741098430	3.301418404468E12
联通全量Top200App	搜易贷	3769	291150	9.67219591E9
联通全量Top200App	派派	428267	50992332	5.81338084477E11
联通全量Top200App	实惠	22604	226348	2.383991491E9
联通全量Top200App	还呗	3083279	137228346	2.770277792941E12
联通全量Top200App	向钱贷	9549	208187	2.045090697E9
联通全量Top200App	神灯策略	6	317	3402118.0
联通全量Top200App	速卖通卖家	30372	2876580	1.45850126E9
联通全量Top200App	京东	147887816	56494506388	8.87864219483166E14
联通全量Top200App	微爱	215288	1594623	1.8586260924E10
联通全量Top200App	惠装装修	3235	179372	3.160777848E9
联通全量Top200App	乐视商城	3452805	677615866	2.7195809588877E13
联通全量Top200App	期货开户云	23774	858826	8.851428165E9
联通全量Top200App	360浏览器	481364	29255776	8.3831252764E10
联通全量Top200App	See	6217	187563	1.1100143331E10
联通全量Top200App	期货掌易通	998	44842	1.70504351E8
联通全量Top200App	天津自考课堂	23	1150	7499057.0
联通全量Top200App	卡牛信用管家	200183	6206801	4.7520527691E10
联通全量Top200App	龙腾传世	29037	27553557	1.30448849157E11
联通全量Top200App	Blued	22375150	4758847645	4.0418104477306E13
联通全量Top200App	来分期	5724705	399186566	6.985567430334E12
联通全量Top200App	汽车报价	3008878	82507799	4.85487375228E11
联通全量Top200App	绝地求生:刺激战场	103482568	13387824161	1.28434751358547E14
联通全量Top200App	kds宽带山	263	7173	455076.0
联通全量Top200App	全民收藏	5398	1696923	7.1430350819E10
联通全量Top200App	开心词场	608	42841	9.6025957E7
联通全量Top200App	赶集网	19332	98297	1.448851104E9
联通全量Top200App	快的打车	6304	181701	7.1622019E7
联通全量Top200App	东方财富	1606493	544294144	1.6659786362814E13
联通全量Top200App	云南信托双录	8	61	96230.0
联通全量Top200App	孕期提醒	40858	2729196	5.7388850355E10
联通全量Top200App	中央天气预报	1288318	325471602	6.639655593947E12
联通全量Top200App	WiFi万能钥匙	58514673	3097541440	1.4317426600038E13
联通全量Top200App	悦动圈跑步	1617195	587921136	1.5697725487855E13
联通全量Top200App	kwedding	113	337	45833.0
联通全量Top200App	人人车二手车	1065968	63706234	6.64569335254E11
联通全量Top200App	企业微信	6025591	306080223	9.174310150606E12
联通全量Top200App	摩拜单车	1672710	321947205	1.2848729303167E13
联通全量Top200App	欧朋浏览器	1747316	316855177	2.728043772823E12
联通全量Top200App	蛋壳留学	14	196	3188266.0
联通全量Top200App	中国加盟网	118268	9137110	1.32789621398E11
联通全量Top200App	金太阳	1996369	68886511	1.64898784848E11
联通全量Top200App	精品街9块9	9609	513254	7.128238962E9
联通全量Top200App	广发易淘金	532508	145868192	1.619393086657E12
联通全量Top200App	掌上金鹰	47579	1904722	1.0939581123E10
联通全量Top200App	优信二手车	4843456	241638817	3.556165942162E12
联通全量Top200App	咪咕影院	3705503	123737404	1.135163332561E12
联通全量Top200App	收藏联盟	693	32966	1.85685665E8
联通全量Top200App	母婴之家	2306	4650	3.5509376E7
联通全量Top200App	顺丰速运	15387	623402	4.79173022E9
联通全量Top200App	健康养生	10535730	299926206	1.530700247938E12
联通全量Top200App	星支付	193694	11728263	2.76962551246E11
联通全量Top200App	花田交友	18184	13922191	6.2405162935E10
联通全量Top200App	河北三佳购物	432	28829	2.66122978E8
联通全量Top200App	淘金路	977	76512	6.471664073E9
联通全量Top200App	股涨通	4131	150179	6.49929037E8
联通全量Top200App	凤凰视频	866400	20605328	4.41275599726E11
联通全量Top200App	恒泰期货	54	809	794359.0
联通全量Top200App	Hantec e-Gold	47	3739	3818720.0
联通全量Top200App	当当网	1160810	111451093	1.374504318255E12
联通全量Top200App	泊寓	58113	3878615	6.6461520598E10
联通全量Top200App	天猫	129279696	5956700622	8.1212476365588E13
联通全量Top200App	暴风影音	2745404	112464916	1.971592314641E12
联通全量Top200App	腾讯自选股	191208	415618132	1.818934437755E12
联通全量Top200App	新时代证券	51352	5291690	1.8776842224E10
联通全量Top200App	现金白卡	2297	44674	3.00722681E8
联通全量Top200App	驾校宝典	131	5152	1.17756678E8
联通全量Top200App	VIPKID英语	450753	46173257	5.42639720358E11
联通全量Top200App	财通证券	24398	20289971	3.8760458694E10
联通全量Top200App	天天基金网	429845	90373086	1.19531838806E11
联通全量Top200App	百度股市通	10452	1532840	2.1563814777E10
联通全量Top200App	华为应用市场	76204429	13862332046	9.85958536212529E14
联通全量Top200App	良仓	27559760	2459742381	8.1634182714339E13
联通全量Top200App	一卡通	523	8993	2388638.0
联通全量Top200App	儿歌多多	1533815	252675008	3.098676096457E12
联通全量Top200App	恒天财富	3723	161470	5.32811382E8
联通全量Top200App	元贝驾考	154554	11452637	3.44022480707E11
联通全量Top200App	宜停车	22104	81537	5.668507523E9
联通全量Top200App	号码百事通	54762763	1355314134	1.9830237759754E13
联通全量Top200App	海词词典	335647	49689479	5.65300659464E11
联通全量Top200App	黄油相机	2430892	56464269	1.156280573895E12
联通全量Top200App	拉手团购	1321	10088	9254851.0
联通全量Top200App	猎豹清理大师	24020097	943136447	2.0938157556325E13
联通全量Top200App	古诗词典	15864045	18176413675	1.90022994853652E14
联通全量Top200App	喜购	29165	2641557	1.5899188147E10
联通全量Top200App	东方航空	386967	48261070	3.36559718204E11
联通全量Top200App	中国工商银行	19640355	2078306256	1.4132789223153E13
联通全量Top200App	中国蓝TV	28535	1315664	1.613545786E10
联通全量Top200App	Volvo Manual	1340	10857	4.1683308E7
联通全量Top200App	Wind理财	161159	9465183	1.70283215145E11
联通全量Top200App	中安信业贷款	45	269	7592892.0
联通全量Top200App	成长加	162422	1969089	2.6650646875E10
联通全量Top200App	百度贴吧	18022276	19572143929	2.67947014804848E14
联通全量Top200App	盼达用车	69886	5693915	2.9849332729E10
联通全量Top200App	车300二手车	486591	48263819	1.087347461925E12
联通全量Top200App	违章查询	8622539	73772489	1.082826506415E12
联通全量Top200App	途虎养车网	1182824	23171788	8.06022754418E11
联通全量Top200App	医学移动课堂	746	118159	7.3805069E8
联通全量Top200App	铂爵旅拍	2294	8745	7.6669195E7
